Frame,qpos_LinkN0,qvel_LinkN0,qpos_LinkN1,qvel_LinkN1,qpos_LinkN2,qvel_LinkN2,qpos_LinkN3,qvel_LinkN3,qpos_LinkN4,qvel_LinkN4,qpos_LinkN5,qvel_LinkN5,qpos_LinkN6,qvel_LinkN6,qpos_LinkN7,qvel_LinkN7
406,-0.0,0.0,-0.0,0.0,-0.1970836967229843,0.1199955940246582,-0.0,0.0,-0.128250315785408,0.1207888126373291,-0.0,0.0,-0.119393415749073,0.0445291399955749,1.3971269130706787,0.0
407,-0.0,0.0,-0.0,0.0,-0.192037358880043,0.1211121082305908,-0.0,0.0,-0.1233142763376236,0.1184649467468261,-0.0,0.0,-0.1171754300594329,0.053231656551361,1.3971269130706787,0.0
408,-0.0,0.0,-0.0,0.0,-0.1869515478610992,0.1220594644546508,-0.0,0.0,-0.1184756979346275,0.1161258816719055,-0.0,0.0,-0.1146129518747329,0.0614994764328002,1.3971269130706787,0.0
409,-0.0,0.0,-0.0,0.0,-0.1818332970142364,0.122838020324707,-0.0,0.0,-0.1137351915240287,0.1137721538543701,-0.0,0.0,-0.1117241308093071,0.0693317055702209,1.3971269130706787,0.0
410,-0.0,0.0,-0.0,0.0,-0.1766896247863769,0.1234481334686279,-0.0,0.0,-0.1090933829545974,0.1114034056663513,-0.0,0.0,-0.1085270792245864,0.0767292380332946,1.3971269130706787,0.0
411,-0.0,0.0,-0.0,0.0,-0.1715275645256042,0.1238894462585449,-0.0,0.0,-0.1045508831739425,0.1090199947357177,-0.0,0.0,-0.1050399392843246,0.0836913585662841,1.3971269130706787,0.0
412,-0.0,0.0,-0.0,0.0,-0.1663541197776794,0.1241626739501953,-0.0,0.0,-0.1001083254814148,0.1066213846206665,-0.0,0.0,-0.1012808382511138,0.0902184247970581,1.3971269130706787,0.0
413,-0.0,0.0,-0.0,0.0,-0.1611763685941696,0.1242660284042358,-0.0,0.0,-0.0957663208246231,0.1042081117630004,-0.0,0.0,-0.0972679108381271,0.0963102579116821,1.3971269130706787,0.0
414,-0.0,0.0,-0.0,0.0,-0.1560013145208358,0.1242012977600097,-0.0,0.0,-0.0915254801511764,0.1017801761627197,-0.0,0.0,-0.0930192694067955,0.1019673943519592,1.3971269130706787,0.0
415,-0.0,0.0,-0.0,0.0,-0.1508359760046005,0.1239681243896484,-0.0,0.0,-0.0873864293098449,0.0993372201919555,-0.0,0.0,-0.0885530710220336,0.1071887612342834,1.3971269130706787,0.0
416,-0.0,0.0,-0.0,0.0,-0.1456873714923858,0.1235665082931518,-0.0,0.0,-0.0833497941493988,0.096879243850708,-0.0,0.0,-0.0838874354958534,0.1119752526283264,1.3971269130706787,0.0
417,-0.0,0.0,-0.0,0.0,-0.1405625939369201,0.1229946613311767,-0.0,0.0,-0.0794161781668663,0.09440678358078,-0.0,0.0,-0.0790404975414276,0.1163265109062194,1.3971269130706787,0.0
418,-0.0,0.0,-0.0,0.0,-0.1354685872793197,0.1222561597824096,-0.0,0.0,-0.0755862221121788,0.0919189453125,-0.0,0.0,-0.0740303844213485,0.1202427148818969,1.3971269130706787,0.0
419,-0.0,0.0,-0.0,0.0,-0.1304124444723129,0.121347427368164,-0.0,0.0,-0.0718605294823646,0.0894166231155395,-0.0,0.0,-0.0688752084970474,0.1237242221832275,1.3971269130706787,0.0
420,-0.0,0.0,-0.0,0.0,-0.1254011839628219,0.1202702522277832,-0.0,0.0,-0.0682397112250328,0.0868996381759643,-0.0,0.0,-0.0635931417346,0.1267696022987365,1.3971269130706787,0.0
421,-0.0,0.0,-0.0,0.0,-0.1204418092966079,0.1190249919891357,-0.0,0.0,-0.0647244080901146,0.0843672752380371,-0.0,0.0,-0.0582022704184055,0.1293809115886688,1.3971269130706787,0.0
422,-0.0,0.0,-0.0,0.0,-0.1155413761734962,0.1176103949546814,-0.0,0.0,-0.0613152272999286,0.0818203389644622,-0.0,0.0,-0.0527207553386688,0.131556361913681,1.3971269130706787,0.0
423,-0.0,0.0,-0.0,0.0,-0.1107068955898284,0.1160275340080261,-0.0,0.0,-0.0580127909779548,0.0792584717273712,-0.0,0.0,-0.0471667163074016,0.133296936750412,1.3971269130706787,0.0
424,-0.0,0.0,-0.0,0.0,-0.1059454083442688,0.1142756938934326,-0.0,0.0,-0.054817721247673,0.0766816735267639,-0.0,0.0,-0.0415582917630672,0.1346021890640258,1.3971269130706787,0.0
425,-0.0,0.0,-0.0,0.0,-0.10126394033432,0.1123552322387695,-0.0,0.0,-0.0517306178808212,0.0740904808044433,-0.0,0.0,-0.0359135866165161,0.1354729235172271,1.3971269130706787,0.0
426,-0.0,0.0,-0.0,0.0,-0.0966695100069046,0.1102663278579711,-0.0,0.0,-0.048752125352621,0.0714838206768035,-0.0,0.0,-0.0302507728338241,0.1359075307846069,1.3971269130706787,0.0
427,-0.0,0.0,-0.0,0.0,-0.092169165611267,0.1080082654953002,-0.0,0.0,-0.0458828583359718,0.0688624083995819,-0.0,0.0,-0.024587944149971,0.1359078884124755,1.3971269130706787,0.0
428,-0.0,0.0,-0.0,0.0,-0.0877699255943298,0.1055817604064941,-0.0,0.0,-0.0431234277784824,0.0662263333797454,-0.0,0.0,-0.0189432650804519,0.135472297668457,1.3971269130706787,0.0
429,-0.0,0.0,-0.0,0.0,-0.0834788158535957,0.1029866337776184,-0.0,0.0,-0.0404744483530521,0.0635755062103271,-0.0,0.0,-0.0133348107337951,0.1346029043197631,1.3971269130706787,0.0
430,-0.0,0.0,-0.0,0.0,-0.0793028771877288,0.1002225279808044,-0.0,0.0,-0.0379365533590316,0.060909479856491,-0.0,0.0,-0.0077807903289794,0.1332964897155761,1.3971269130706787,0.0
431,-0.0,0.0,-0.0,0.0,-0.0752491280436515,0.0972899794578552,-0.0,0.0,-0.0355103388428688,0.0582291483879089,-0.0,0.0,-0.0022992715239524,0.1315564513206482,1.3971269130706787,0.0
432,-0.0,0.0,-0.0,0.0,-0.0713246017694473,0.0941886305809021,-0.0,0.0,-0.0331964530050754,0.0555332601070404,-0.0,0.0,0.0030915737152099,0.1293802857398986,1.3971269130706787,0.0
433,-0.0,0.0,-0.0,0.0,-0.0675363168120384,0.0909188389778137,-0.0,0.0,-0.0309955030679702,0.0528227984905242,-0.0,0.0,0.0083736777305603,0.1267704963684082,1.3971269130706787,0.0
434,-0.0,0.0,-0.0,0.0,-0.0638913363218307,0.0874795317649841,-0.0,0.0,-0.0289081092923879,0.0500974506139755,-0.0,0.0,0.0135288462042808,0.1237240433692932,1.3971269130706787,0.0
435,-0.0,0.0,-0.0,0.0,-0.0603966563940048,0.0838723182678222,-0.0,0.0,-0.0269348882138729,0.0473573058843612,-0.0,0.0,0.0185389444231987,0.1202423572540283,1.3971269130706787,0.0
436,-0.0,0.0,-0.0,0.0,-0.0570593103766441,0.0800963044166565,-0.0,0.0,-0.0250764582306146,0.0446023195981979,-0.0,0.0,0.0233858972787857,0.1163268685340881,1.3971269130706787,0.0
437,-0.0,0.0,-0.0,0.0,-0.0538863278925418,0.0761515796184539,-0.0,0.0,-0.0233334396034479,0.0418324470520019,-0.0,0.0,0.0280515253543853,0.111975073814392,1.3971269130706787,0.0
438,-0.0,0.0,-0.0,0.0,-0.0508847534656524,0.072037786245346,-0.0,0.0,-0.0217064470052719,0.039047822356224,-0.0,0.0,0.0325177162885665,0.1071885824203491,1.3971269130706787,0.0
439,-0.0,0.0,-0.0,0.0,-0.0480616204440593,0.0677551925182342,-0.0,0.0,-0.0201961174607276,0.0362479090690612,-0.0,0.0,0.0367663353681564,0.1019668579101562,1.3971269130706787,0.0
440,-0.0,0.0,-0.0,0.0,-0.045423936098814,0.0633044242858886,-0.0,0.0,-0.0188030339777469,0.0334340035915374,-0.0,0.0,0.0407792776823043,0.0963106155395507,1.3971269130706787,0.0
441,-0.0,0.0,-0.0,0.0,-0.0429787188768386,0.0586852133274078,-0.0,0.0,-0.0175278522074222,0.0306043624877929,-0.0,0.0,0.0445383936166763,0.0902187824249267,1.3971269130706787,0.0
442,-0.0,0.0,-0.0,0.0,-0.0407330319285392,0.0538964867591857,-0.0,0.0,-0.016371177509427,0.0277601927518844,-0.0,0.0,0.0480255186557769,0.0836910009384155,1.3971269130706787,0.0
443,-0.0,0.0,-0.0,0.0,-0.0386938750743866,0.0489397644996643,-0.0,0.0,-0.0153336320072412,0.0249010920524597,-0.0,0.0,0.0512225627899169,0.0767290592193603,1.3971269130706787,0.0
444,-0.0,0.0,-0.0,0.0,-0.0368683189153671,0.0438133478164672,-0.0,0.0,-0.0144158350303769,0.0220271274447441,-0.0,0.0,0.054111436009407,0.0693329572677612,1.3971269130706787,0.0
445,-0.0,0.0,-0.0,0.0,-0.0352633520960807,0.0385192036628723,-0.0,0.0,-0.0136183956637978,0.0191385447978973,-0.0,0.0,0.056673914194107,0.0614994764328002,1.3971269130706787,0.0
446,-0.0,0.0,-0.0,0.0,-0.033886007964611,0.0330562591552734,-0.0,0.0,-0.012941937893629,0.0162349864840507,-0.0,0.0,0.0588918924331665,0.0532314777374267,1.3971269130706787,0.0
447,-0.0,0.0,-0.0,0.0,-0.0327433347702026,0.027424156665802,-0.0,0.0,-0.0123870773240923,0.0133166536688804,-0.0,0.0,0.06074720621109,0.044527530670166,1.3971269130706787,0.0
448,-0.0,0.0,-0.0,0.0,-0.0318423509597778,0.0216236114501953,-0.0,0.0,-0.0119544565677642,0.0103828981518745,-0.0,0.0,0.0622219145298004,0.0353929996490478,1.3971269130706787,0.0
449,-0.0,0.0,-0.0,0.0,-0.0311900973320007,0.0156540870666503,-0.0,0.0,-0.0116446865722537,0.0074344798922538,-0.0,0.0,0.0632976591587066,0.02581787109375,1.3971269130706787,0.0
450,-0.0,0.0,-0.0,0.0,-0.0307935923337936,0.0095161199569702,-0.0,0.0,-0.0114583484828472,0.0044721141457557,-0.0,0.0,0.0639563798904419,0.0158092975616455,1.3971269130706787,0.0
451,-0.0,0.0,-0.0,0.0,-0.0306598600000143,0.003209576010704,-0.0,0.0,-0.0113960886374115,0.0014942362904548,-0.0,0.0,0.0641799941658973,0.0053667426109313,1.3971269130706787,0.0
452,-0.0,0.0,-0.0,0.0,-0.0306598600000143,0.0,-0.0,0.0,-0.0113960886374115,0.0,-0.0,0.0,0.0641799941658973,0.0,1.3971269130706787,0.0
453,-0.0,0.0,-0.0,0.0,-0.0306598600000143,0.0,-0.0,0.0,-0.0113960886374115,0.0,-0.0,0.0,0.0641799941658973,0.0,1.3971269130706787,0.0
454,-0.0,0.0,-0.0,0.0,-0.0306598600000143,0.0,-0.0,0.0,-0.0113960886374115,0.0,-0.0,0.0,0.0641799941658973,0.0,1.3971269130706787,0.0
455,-0.0,0.0,-0.0,0.0,-0.0306598600000143,0.0,-0.0,0.0,-0.0113960886374115,0.0,-0.0,0.0,0.0641799941658973,0.0,1.3971269130706787,0.0
456,-0.0,0.0,-0.0,0.0,-0.0306598600000143,0.0,-0.0,0.0,-0.0113960886374115,0.0,-0.0,0.0,0.0641799941658973,0.0,1.3971269130706787,0.0
457,-0.0,0.0,-0.0,0.0,-0.0306598600000143,0.0,-0.0,0.0,-0.0113960886374115,0.0,-0.0,0.0,0.0641799941658973,0.0,1.3971269130706787,0.0
458,-0.0,0.0,-0.0,0.0,-0.0306598600000143,0.0,-0.0,0.0,-0.0113960886374115,0.0,-0.0,0.0,0.0641799941658973,0.0,1.3971269130706787,0.0
459,-0.0,0.0,-0.0,0.0,-0.0306598600000143,0.0,-0.0,0.0,-0.0113960886374115,0.0,-0.0,0.0,0.0641799941658973,0.0,1.3971269130706787,0.0
460,-0.0,0.0,-0.0,0.0,-0.0306598600000143,0.0,-0.0,0.0,-0.0113960886374115,0.0,-0.0,0.0,0.0641799941658973,0.0,1.3971269130706787,0.0
